datetime,Device,rrqm/s,wrqm/s,r/s,w/s,rkB/s,wkB/s,avgrq-sz,avgqu-sz,await,r_await,w_await,svctm,%util
14/07/18 16:43:14,dm-2,0.0,0.0,937.0,0.0,7496.0,0.0,16.0,0.36,0.38,0.38,0.0,0.34,32.2
14/07/18 16:43:15,dm-2,0.0,0.0,865.0,0.0,6912.0,0.0,15.98,0.34,0.39,0.39,0.0,0.34,29.3
14/07/18 16:43:16,dm-2,0.0,0.0,850.0,0.0,6800.0,0.0,16.0,0.32,0.38,0.38,0.0,0.34,28.8
14/07/18 16:43:17,dm-2,0.0,0.0,353.0,0.0,2824.0,0.0,16.0,0.17,0.48,0.48,0.0,0.44,15.5
14/07/18 16:43:18,dm-2,0.0,0.0,757.0,0.0,6048.0,0.0,15.98,0.34,0.45,0.45,0.0,0.37,27.8
14/07/18 16:43:19,dm-2,0.0,0.0,1187.0,0.0,9496.0,0.0,16.0,0.48,0.41,0.41,0.0,0.34,40.0
14/07/18 16:43:20,dm-2,0.0,0.0,980.0,0.0,7840.0,0.0,16.0,0.35,0.36,0.36,0.0,0.31,30.2
14/07/18 16:43:21,dm-2,0.0,0.0,352.0,0.0,2816.0,0.0,16.0,0.14,0.4,0.4,0.0,0.4,14.0
14/07/18 16:43:22,dm-2,0.0,0.0,714.0,0.0,5696.0,0.0,15.96,0.31,0.43,0.43,0.0,0.38,27.2
14/07/18 16:43:23,dm-2,0.0,0.0,1046.0,0.0,8352.0,0.0,15.97,0.42,0.41,0.41,0.0,0.34,35.7
14/07/18 16:43:24,dm-2,0.0,0.0,1066.0,13.0,8520.0,208.0,16.18,0.57,0.53,0.46,6.0,0.39,41.9
14/07/18 16:43:25,dm-2,0.0,0.0,750.0,0.0,6000.0,0.0,16.0,0.36,0.48,0.48,0.0,0.41,30.5
14/07/18 16:43:26,dm-2,0.0,0.0,901.0,2239.0,7208.0,27984.0,22.42,2.69,0.86,0.51,0.99,0.14,43.6
14/07/18 16:43:27,dm-2,0.0,0.0,448.0,0.0,3584.0,0.0,16.0,0.22,0.48,0.48,0.0,0.44,19.7
14/07/18 16:43:28,dm-2,0.0,0.0,1084.0,0.0,8672.0,0.0,16.0,0.45,0.41,0.41,0.0,0.34,37.3
14/07/18 16:43:29,dm-2,0.0,0.0,695.0,0.0,5560.0,0.0,16.0,0.29,0.42,0.42,0.0,0.37,25.7
14/07/18 16:43:30,dm-2,0.0,0.0,1859.0,0.0,14872.0,0.0,16.0,0.64,0.35,0.35,0.0,0.26,49.2
14/07/18 16:43:31,dm-2,0.0,0.0,576.0,0.0,4600.0,0.0,15.97,0.25,0.43,0.43,0.0,0.39,22.6
14/07/18 16:43:32,dm-2,0.0,0.0,863.0,0.0,6896.0,0.0,15.98,0.36,0.42,0.42,0.0,0.37,32.0
14/07/18 16:43:33,dm-2,0.0,0.0,1001.0,0.0,8000.0,0.0,15.98,0.4,0.4,0.4,0.0,0.33,33.1
14/07/18 16:43:34,dm-2,0.0,0.0,780.0,0.0,6240.0,0.0,16.0,0.29,0.37,0.37,0.0,0.33,25.4
14/07/18 16:43:35,dm-2,0.0,0.0,2291.0,0.0,18320.0,0.0,15.99,0.75,0.33,0.33,0.0,0.21,47.1
14/07/18 16:43:36,dm-2,0.0,0.0,1579.0,0.0,12632.0,0.0,16.0,0.6,0.38,0.38,0.0,0.31,49.4
14/07/18 16:43:37,dm-2,0.0,0.0,661.0,0.0,5288.0,0.0,16.0,0.27,0.41,0.41,0.0,0.36,23.6
14/07/18 16:43:38,dm-2,0.0,0.0,646.0,0.0,5168.0,0.0,16.0,0.27,0.42,0.42,0.0,0.38,24.5
14/07/18 16:43:39,dm-2,0.0,0.0,1324.0,0.0,10592.0,0.0,16.0,0.5,0.38,0.38,0.0,0.31,41.3
14/07/18 16:43:40,dm-2,0.0,0.0,1316.0,0.0,10528.0,0.0,16.0,0.44,0.33,0.33,0.0,0.24,31.6
14/07/18 16:43:41,dm-2,0.0,0.0,1267.0,0.0,10136.0,0.0,16.0,0.46,0.36,0.36,0.0,0.29,37.3
14/07/18 16:43:42,dm-2,0.0,0.0,1583.0,0.0,12664.0,0.0,16.0,0.59,0.37,0.37,0.0,0.32,50.8
14/07/18 16:43:43,dm-2,0.0,0.0,2040.0,0.0,16320.0,0.0,16.0,0.78,0.38,0.38,0.0,0.31,62.8
14/07/18 16:43:44,dm-2,0.0,0.0,798.0,0.0,6384.0,0.0,16.0,0.34,0.42,0.42,0.0,0.37,29.8
14/07/18 16:43:45,dm-2,0.0,0.0,1258.0,0.0,10064.0,0.0,16.0,0.46,0.37,0.37,0.0,0.29,37.1
14/07/18 16:43:46,dm-2,0.0,0.0,1044.0,0.0,8344.0,0.0,15.98,0.34,0.32,0.32,0.0,0.27,27.8
14/07/18 16:43:47,dm-2,0.0,0.0,552.0,0.0,4408.0,0.0,15.97,0.24,0.43,0.43,0.0,0.39,21.7
14/07/18 16:43:48,dm-2,0.0,0.0,1163.0,0.0,9304.0,0.0,16.0,0.45,0.39,0.39,0.0,0.33,37.9
14/07/18 16:43:49,dm-2,0.0,0.0,670.0,0.0,5360.0,0.0,16.0,0.27,0.4,0.4,0.0,0.35,23.4
14/07/18 16:43:50,dm-2,0.0,0.0,1731.0,0.0,13848.0,0.0,16.0,0.63,0.37,0.37,0.0,0.3,51.1
14/07/18 16:43:51,dm-2,0.0,0.0,1416.0,0.0,11328.0,0.0,16.0,0.55,0.38,0.38,0.0,0.32,44.7
14/07/18 16:43:52,dm-2,0.0,0.0,1059.0,0.0,8472.0,0.0,16.0,0.42,0.39,0.39,0.0,0.33,35.3
14/07/18 16:43:53,dm-2,0.0,0.0,1280.0,0.0,10224.0,0.0,15.97,0.5,0.39,0.39,0.0,0.33,42.5
14/07/18 16:43:54,dm-2,0.0,0.0,682.0,3.0,5456.0,64.0,16.12,0.31,0.45,0.45,0.33,0.4,27.5
14/07/18 16:43:55,dm-2,0.0,0.0,518.0,0.0,4136.0,0.0,15.97,0.25,0.49,0.49,0.0,0.42,22.0
14/07/18 16:43:56,dm-2,0.0,0.0,1050.0,0.0,8400.0,0.0,16.0,0.51,0.49,0.49,0.0,0.4,42.5
14/07/18 16:43:57,dm-2,0.0,0.0,739.0,0.0,5912.0,0.0,16.0,0.34,0.46,0.46,0.0,0.4,29.3
14/07/18 16:43:58,dm-2,0.0,0.0,728.0,0.0,5816.0,0.0,15.98,0.3,0.42,0.42,0.0,0.38,27.9
14/07/18 16:43:59,dm-2,0.0,0.0,512.0,0.0,4096.0,0.0,16.0,0.19,0.38,0.38,0.0,0.35,17.9
14/07/18 16:44:00,dm-2,0.0,0.0,849.0,0.0,6792.0,0.0,16.0,0.33,0.39,0.39,0.0,0.33,27.8
14/07/18 16:44:01,dm-2,0.0,0.0,779.0,0.0,6232.0,0.0,16.0,0.3,0.39,0.39,0.0,0.35,27.1
14/07/18 16:44:02,dm-2,0.0,0.0,2460.0,0.0,19680.0,0.0,16.0,0.92,0.37,0.37,0.0,0.28,69.7
14/07/18 16:44:03,dm-2,0.0,0.0,1532.0,0.0,12256.0,0.0,16.0,0.65,0.42,0.42,0.0,0.33,50.4
14/07/18 16:44:04,dm-2,0.0,0.0,1755.0,0.0,14032.0,0.0,15.99,0.73,0.42,0.42,0.0,0.31,55.1
14/07/18 16:44:05,dm-2,0.0,0.0,1046.0,0.0,8368.0,0.0,16.0,0.44,0.42,0.42,0.0,0.34,35.3
14/07/18 16:44:06,dm-2,0.0,0.0,1224.0,0.0,9792.0,0.0,16.0,0.46,0.37,0.37,0.0,0.32,38.6
14/07/18 16:44:07,dm-2,0.0,0.0,815.0,0.0,6520.0,0.0,16.0,0.31,0.39,0.39,0.0,0.35,28.4
14/07/18 16:44:08,dm-2,0.0,0.0,1200.0,0.0,9600.0,0.0,16.0,0.49,0.41,0.41,0.0,0.31,36.8
14/07/18 16:44:09,dm-2,0.0,0.0,2262.0,0.0,18080.0,0.0,15.99,0.84,0.37,0.37,0.0,0.25,56.9
14/07/18 16:44:10,dm-2,0.0,0.0,734.0,0.0,5872.0,0.0,16.0,0.3,0.42,0.42,0.0,0.36,26.6
14/07/18 16:44:11,dm-2,0.0,0.0,1320.0,0.0,10552.0,0.0,15.99,0.49,0.37,0.37,0.0,0.32,42.1
14/07/18 16:44:12,dm-2,0.0,0.0,881.0,0.0,7048.0,0.0,16.0,0.34,0.39,0.39,0.0,0.33,29.0
14/07/18 16:44:13,dm-2,0.0,0.0,1274.0,0.0,10192.0,0.0,16.0,0.54,0.42,0.42,0.0,0.34,42.7
14/07/18 16:44:14,dm-2,0.0,0.0,810.0,0.0,6472.0,0.0,15.98,0.33,0.41,0.41,0.0,0.37,30.0
14/07/18 16:44:15,dm-2,0.0,0.0,562.0,0.0,4496.0,0.0,16.0,0.25,0.44,0.44,0.0,0.39,21.9
14/07/18 16:44:16,dm-2,0.0,0.0,387.13,0.0,3089.11,0.0,15.96,0.17,0.44,0.44,0.0,0.41,15.74
14/07/18 16:44:17,dm-2,0.0,0.0,1291.0,0.0,10320.0,0.0,15.99,0.53,0.41,0.41,0.0,0.34,43.7
14/07/18 16:44:18,dm-2,0.0,0.0,2125.0,0.0,16992.0,0.0,15.99,0.77,0.36,0.36,0.0,0.27,56.4
14/07/18 16:44:19,dm-2,0.0,0.0,1673.0,0.0,13384.0,0.0,16.0,0.61,0.36,0.36,0.0,0.29,49.2
14/07/18 16:44:20,dm-2,0.0,0.0,432.0,0.0,3456.0,0.0,16.0,0.18,0.41,0.41,0.0,0.39,16.8
14/07/18 16:44:21,dm-2,0.0,0.0,1696.0,0.0,13568.0,0.0,16.0,0.61,0.36,0.36,0.0,0.29,49.4
14/07/18 16:44:22,dm-2,0.0,0.0,1361.0,0.0,10888.0,0.0,16.0,0.52,0.38,0.38,0.0,0.32,42.9
14/07/18 16:44:23,dm-2,0.0,0.0,1313.0,0.0,10504.0,0.0,16.0,0.48,0.37,0.37,0.0,0.32,41.6
14/07/18 16:44:24,dm-2,0.0,0.0,765.0,0.0,6108.0,0.0,15.97,0.32,0.41,0.41,0.0,0.37,28.4
14/07/18 16:44:25,dm-2,0.0,0.0,712.0,14.0,5696.0,224.0,16.31,0.33,0.45,0.44,0.79,0.38,27.7
14/07/18 16:44:26,dm-2,0.0,0.0,847.0,0.0,6776.0,0.0,16.0,0.34,0.39,0.39,0.0,0.35,29.8
14/07/18 16:44:27,dm-2,0.0,0.0,901.0,0.0,7208.0,0.0,16.0,0.36,0.4,0.4,0.0,0.35,31.4
14/07/18 16:44:28,dm-2,0.0,0.0,2134.0,0.0,17072.0,0.0,16.0,0.73,0.34,0.34,0.0,0.23,49.3
14/07/18 16:44:29,dm-2,0.0,0.0,1553.0,0.0,12424.0,0.0,16.0,0.55,0.35,0.35,0.0,0.31,47.9
14/07/18 16:44:30,dm-2,0.0,0.0,1451.0,0.0,11600.0,0.0,15.99,0.54,0.37,0.37,0.0,0.32,46.4
14/07/18 16:44:31,dm-2,0.0,0.0,957.0,0.0,7648.0,0.0,15.98,0.42,0.44,0.44,0.0,0.38,36.7
14/07/18 16:44:32,dm-2,0.0,0.0,642.0,0.0,5136.0,0.0,16.0,0.28,0.43,0.43,0.0,0.39,24.9
14/07/18 16:44:33,dm-2,0.0,0.0,1335.0,0.0,10680.0,0.0,16.0,0.49,0.37,0.37,0.0,0.3,39.4
14/07/18 16:44:34,dm-2,0.0,0.0,688.0,0.0,5472.0,0.0,15.91,0.28,0.41,0.41,0.0,0.37,25.2
14/07/18 16:44:35,dm-2,0.0,0.0,1466.0,0.0,11728.0,0.0,16.0,0.56,0.38,0.38,0.0,0.29,42.0
14/07/18 16:44:36,dm-2,0.0,0.0,752.0,0.0,6016.0,0.0,16.0,0.33,0.44,0.44,0.0,0.39,29.4
14/07/18 16:44:37,dm-2,0.0,0.0,1127.0,0.0,9016.0,0.0,16.0,0.45,0.4,0.4,0.0,0.33,37.7
14/07/18 16:44:38,dm-2,0.0,0.0,1805.0,0.0,14440.0,0.0,16.0,0.64,0.35,0.35,0.0,0.3,53.8
14/07/18 16:44:39,dm-2,0.0,0.0,1303.0,0.0,10416.0,0.0,15.99,0.52,0.4,0.4,0.0,0.32,41.6
14/07/18 16:44:40,dm-2,0.0,0.0,847.0,0.0,6768.0,0.0,15.98,0.33,0.39,0.39,0.0,0.32,26.7
14/07/18 16:44:41,dm-2,0.0,0.0,607.0,0.0,4856.0,0.0,16.0,0.25,0.41,0.41,0.0,0.37,22.7
14/07/18 16:44:42,dm-2,0.0,0.0,1158.0,0.0,9264.0,0.0,16.0,0.45,0.38,0.38,0.0,0.33,38.5
14/07/18 16:44:43,dm-2,0.0,0.0,1167.0,0.0,9336.0,0.0,16.0,0.45,0.39,0.39,0.0,0.33,38.1
14/07/18 16:44:44,dm-2,0.0,0.0,1130.0,0.0,9040.0,0.0,16.0,0.46,0.4,0.4,0.0,0.33,36.9
14/07/18 16:44:45,dm-2,0.0,0.0,1507.0,0.0,12056.0,0.0,16.0,0.58,0.39,0.39,0.0,0.31,46.2
14/07/18 16:44:46,dm-2,0.0,0.0,964.0,0.0,7712.0,0.0,16.0,0.35,0.37,0.37,0.0,0.3,29.0
14/07/18 16:44:47,dm-2,0.0,0.0,1075.0,2491.0,8600.0,30032.0,21.67,3.14,0.88,0.44,1.06,0.12,41.9
14/07/18 16:44:48,dm-2,0.0,0.0,1112.0,0.0,8896.0,0.0,16.0,0.45,0.4,0.4,0.0,0.34,37.3
14/07/18 16:44:49,dm-2,0.0,0.0,345.0,0.0,2760.0,0.0,16.0,0.14,0.42,0.42,0.0,0.4,13.7
14/07/18 16:44:50,dm-2,0.0,0.0,744.0,0.0,5952.0,0.0,16.0,0.3,0.41,0.41,0.0,0.35,25.9
14/07/18 16:44:51,dm-2,0.0,0.0,588.0,0.0,4704.0,0.0,16.0,0.26,0.44,0.44,0.0,0.38,22.6
14/07/18 16:44:52,dm-2,0.0,0.0,676.0,0.0,5400.0,0.0,15.98,0.28,0.41,0.41,0.0,0.37,25.0
14/07/18 16:44:53,dm-2,0.0,0.0,857.0,0.0,6856.0,0.0,16.0,0.35,0.41,0.41,0.0,0.35,30.1
14/07/18 16:44:54,dm-2,0.0,0.0,1136.0,0.0,9088.0,0.0,16.0,0.42,0.37,0.37,0.0,0.34,38.6
14/07/18 16:44:55,dm-2,0.0,0.0,1591.0,15.0,12696.0,256.0,16.13,0.59,0.37,0.37,0.53,0.29,46.6
14/07/18 16:44:56,dm-2,0.0,0.0,1809.0,0.0,14472.0,0.0,16.0,0.65,0.36,0.36,0.0,0.26,47.1
14/07/18 16:44:57,dm-2,0.0,0.0,1731.0,0.0,13840.0,0.0,15.99,0.59,0.34,0.34,0.0,0.27,46.7
14/07/18 16:44:58,dm-2,0.0,0.0,559.0,0.0,4472.0,0.0,16.0,0.21,0.37,0.37,0.0,0.33,18.4
14/07/18 16:44:59,dm-2,0.0,0.0,945.0,0.0,7552.0,0.0,15.98,0.39,0.41,0.41,0.0,0.35,33.5
14/07/18 16:45:00,dm-2,0.0,0.0,1704.0,0.0,13624.0,0.0,15.99,0.65,0.38,0.38,0.0,0.27,46.2
14/07/18 16:45:01,dm-2,0.0,0.0,536.0,0.0,4288.0,0.0,16.0,0.21,0.4,0.4,0.0,0.38,20.2
14/07/18 16:45:02,dm-2,0.0,0.0,541.0,0.0,4320.0,0.0,15.97,0.22,0.4,0.4,0.0,0.38,20.3
14/07/18 16:45:03,dm-2,0.0,0.0,592.0,0.0,4736.0,0.0,16.0,0.25,0.43,0.43,0.0,0.38,22.6
14/07/18 16:45:04,dm-2,0.0,0.0,1077.0,0.0,8608.0,0.0,15.99,0.4,0.37,0.37,0.0,0.3,32.3
14/07/18 16:45:05,dm-2,0.0,0.0,1233.0,0.0,9864.0,0.0,16.0,0.46,0.37,0.37,0.0,0.31,38.8
14/07/18 16:45:06,dm-2,0.0,0.0,1007.0,0.0,8056.0,0.0,16.0,0.4,0.4,0.4,0.0,0.35,35.4
14/07/18 16:45:07,dm-2,0.0,0.0,519.0,0.0,4152.0,0.0,16.0,0.23,0.44,0.44,0.0,0.39,20.2
14/07/18 16:45:08,dm-2,0.0,0.0,1569.0,0.0,12536.0,0.0,15.98,0.64,0.41,0.41,0.0,0.33,51.4
14/07/18 16:45:09,dm-2,0.0,0.0,888.0,0.0,7096.0,0.0,15.98,0.41,0.46,0.46,0.0,0.39,34.9
14/07/18 16:45:10,dm-2,0.0,0.0,940.0,0.0,7520.0,0.0,16.0,0.4,0.42,0.42,0.0,0.34,31.8
14/07/18 16:45:11,dm-2,0.0,0.0,499.0,0.0,3992.0,0.0,16.0,0.23,0.45,0.45,0.0,0.4,19.9
14/07/18 16:45:12,dm-2,0.0,0.0,597.0,0.0,4776.0,0.0,16.0,0.26,0.43,0.43,0.0,0.38,22.8
14/07/18 16:45:13,dm-2,0.0,0.0,738.0,0.0,5896.0,0.0,15.98,0.3,0.41,0.41,0.0,0.37,27.6
14/07/18 16:45:14,dm-2,0.0,0.0,637.0,0.0,5096.0,0.0,16.0,0.26,0.41,0.41,0.0,0.37,23.5
14/07/18 16:45:15,dm-2,0.0,0.0,1062.0,0.0,8496.0,0.0,16.0,0.45,0.42,0.42,0.0,0.35,37.2
14/07/18 16:45:16,dm-2,0.0,0.0,640.0,0.0,5112.0,0.0,15.97,0.28,0.43,0.43,0.0,0.38,24.5
14/07/18 16:45:17,dm-2,0.0,0.0,1555.0,0.0,12432.0,0.0,15.99,0.59,0.38,0.38,0.0,0.31,47.7
14/07/18 16:45:18,dm-2,0.0,0.0,644.0,0.0,5152.0,0.0,16.0,0.26,0.41,0.41,0.0,0.36,23.2
14/07/18 16:45:19,dm-2,0.0,0.0,615.0,0.0,4912.0,0.0,15.97,0.23,0.38,0.38,0.0,0.36,21.9
14/07/18 16:45:20,dm-2,0.0,0.0,833.0,0.0,6664.0,0.0,16.0,0.34,0.4,0.4,0.0,0.36,29.6
14/07/18 16:45:21,dm-2,0.0,0.0,1244.0,0.0,9944.0,0.0,15.99,0.47,0.38,0.38,0.0,0.3,37.9
14/07/18 16:45:22,dm-2,0.0,0.0,710.0,0.0,5680.0,0.0,16.0,0.28,0.39,0.39,0.0,0.35,25.2
14/07/18 16:45:23,dm-2,0.0,0.0,840.0,0.0,6712.0,0.0,15.98,0.35,0.42,0.42,0.0,0.38,32.2
14/07/18 16:45:24,dm-2,0.0,0.0,679.0,0.0,5432.0,0.0,16.0,0.31,0.46,0.46,0.0,0.4,27.4
14/07/18 16:45:25,dm-2,0.0,0.0,671.0,2.0,5368.0,32.0,16.05,0.27,0.4,0.4,0.0,0.36,24.5
14/07/18 16:45:26,dm-2,0.0,0.0,900.0,0.0,7192.0,0.0,15.98,0.34,0.37,0.37,0.0,0.33,29.7
14/07/18 16:45:27,dm-2,0.0,0.0,956.0,0.0,7648.0,0.0,16.0,0.36,0.38,0.38,0.0,0.33,31.6
14/07/18 16:45:28,dm-2,0.0,0.0,706.0,0.0,5648.0,0.0,16.0,0.33,0.46,0.46,0.0,0.39,27.6
14/07/18 16:45:29,dm-2,0.0,0.0,749.0,0.0,5992.0,0.0,16.0,0.34,0.46,0.46,0.0,0.42,31.5
14/07/18 16:45:30,dm-2,0.0,0.0,989.0,0.0,7912.0,0.0,16.0,0.42,0.42,0.42,0.0,0.37,36.3
14/07/18 16:45:31,dm-2,0.0,0.0,1586.0,0.0,12688.0,0.0,16.0,0.71,0.45,0.45,0.0,0.35,55.2
14/07/18 16:45:32,dm-2,0.0,0.0,2251.0,0.0,18008.0,0.0,16.0,1.0,0.44,0.44,0.0,0.31,70.8
14/07/18 16:45:33,dm-2,0.0,0.0,1664.0,0.0,13296.0,0.0,15.98,0.73,0.44,0.44,0.0,0.32,53.5
14/07/18 16:45:34,dm-2,0.0,0.0,2083.0,0.0,16664.0,0.0,16.0,0.97,0.47,0.47,0.0,0.31,64.5
14/07/18 16:45:35,dm-2,0.0,0.0,454.0,0.0,3632.0,0.0,16.0,0.21,0.47,0.47,0.0,0.43,19.4
14/07/18 16:45:36,dm-2,0.0,0.0,489.0,0.0,3912.0,0.0,16.0,0.22,0.46,0.46,0.0,0.42,20.3
14/07/18 16:45:37,dm-2,0.0,0.0,1368.0,0.0,10936.0,0.0,15.99,0.5,0.36,0.36,0.0,0.32,43.3
14/07/18 16:45:38,dm-2,0.0,0.0,1150.0,0.0,9200.0,0.0,16.0,0.4,0.35,0.35,0.0,0.28,32.7
14/07/18 16:45:39,dm-2,0.0,0.0,775.0,0.0,6200.0,0.0,16.0,0.3,0.39,0.39,0.0,0.35,26.9
14/07/18 16:45:40,dm-2,0.0,0.0,990.0,0.0,7920.0,0.0,16.0,0.39,0.39,0.39,0.0,0.32,31.7
14/07/18 16:45:41,dm-2,0.0,0.0,1471.0,0.0,11768.0,0.0,16.0,0.52,0.36,0.36,0.0,0.28,41.0
14/07/18 16:45:42,dm-2,0.0,0.0,695.0,0.0,5552.0,0.0,15.98,0.28,0.4,0.4,0.0,0.35,24.5
14/07/18 16:45:43,dm-2,0.0,0.0,1108.0,0.0,8864.0,0.0,16.0,0.43,0.39,0.39,0.0,0.32,35.2
14/07/18 16:45:44,dm-2,0.0,0.0,1119.0,0.0,8952.0,0.0,16.0,0.43,0.39,0.39,0.0,0.34,38.6
14/07/18 16:45:45,dm-2,0.0,0.0,495.0,0.0,3952.0,0.0,15.97,0.22,0.45,0.45,0.0,0.39,19.5
14/07/18 16:45:46,dm-2,0.0,0.0,1248.0,0.0,9976.0,0.0,15.99,0.49,0.4,0.4,0.0,0.34,42.2
14/07/18 16:45:47,dm-2,0.0,0.0,762.0,0.0,6080.0,0.0,15.96,0.32,0.42,0.42,0.0,0.36,27.4
14/07/18 16:45:48,dm-2,0.0,0.0,599.0,0.0,4792.0,0.0,16.0,0.3,0.49,0.49,0.0,0.46,27.5
14/07/18 16:45:49,dm-2,0.0,0.0,1044.0,0.0,8352.0,0.0,16.0,0.47,0.45,0.45,0.0,0.38,39.2
14/07/18 16:45:50,dm-2,0.0,0.0,801.0,0.0,6408.0,0.0,16.0,0.38,0.48,0.48,0.0,0.42,33.6
14/07/18 16:45:51,dm-2,0.0,0.0,1407.0,0.0,11256.0,0.0,16.0,0.63,0.45,0.45,0.0,0.36,50.1
14/07/18 16:45:52,dm-2,0.0,0.0,1070.0,0.0,8560.0,0.0,16.0,0.48,0.45,0.45,0.0,0.36,38.7
14/07/18 16:45:53,dm-2,0.0,0.0,1302.0,0.0,10408.0,0.0,15.99,0.49,0.37,0.37,0.0,0.31,40.9
14/07/18 16:45:54,dm-2,0.0,0.0,578.0,0.0,4624.0,0.0,16.0,0.3,0.52,0.52,0.0,0.47,27.1
14/07/18 16:45:55,dm-2,0.0,0.0,1059.0,1.0,8472.0,32.0,16.05,0.51,0.48,0.48,0.0,0.37,39.3
14/07/18 16:45:56,dm-2,0.0,0.0,584.0,0.0,4664.0,0.0,15.97,0.28,0.48,0.48,0.0,0.41,24.0
14/07/18 16:45:57,dm-2,0.0,0.0,1733.0,0.0,13864.0,0.0,16.0,0.75,0.43,0.43,0.0,0.32,55.1
14/07/18 16:45:58,dm-2,0.0,0.0,608.0,0.0,4864.0,0.0,16.0,0.29,0.48,0.48,0.0,0.43,26.3
14/07/18 16:45:59,dm-2,0.0,0.0,1332.0,0.0,10656.0,0.0,16.0,0.5,0.37,0.37,0.0,0.3,39.7
14/07/18 16:46:00,dm-2,0.0,0.0,966.0,0.0,7728.0,0.0,16.0,0.36,0.38,0.38,0.0,0.31,30.4
14/07/18 16:46:01,dm-2,0.0,0.0,540.0,0.0,4320.0,0.0,16.0,0.23,0.42,0.42,0.0,0.37,19.9
14/07/18 16:46:02,dm-2,0.0,0.0,1310.0,0.0,10480.0,0.0,16.0,0.47,0.35,0.35,0.0,0.3,39.5
14/07/18 16:46:03,dm-2,0.0,0.0,818.0,0.0,6544.0,0.0,16.0,0.32,0.4,0.4,0.0,0.34,27.9
14/07/18 16:46:04,dm-2,0.0,0.0,1507.0,0.0,12040.0,0.0,15.98,0.57,0.38,0.38,0.0,0.31,46.2
14/07/18 16:46:05,dm-2,0.0,0.0,952.0,0.0,7616.0,0.0,16.0,0.4,0.42,0.42,0.0,0.36,33.9
14/07/18 16:46:06,dm-2,0.0,0.0,899.0,0.0,7192.0,0.0,16.0,0.41,0.46,0.46,0.0,0.4,35.7
14/07/18 16:46:07,dm-2,0.0,0.0,450.0,2459.0,3600.0,29920.0,23.05,2.8,0.96,0.44,1.05,0.09,25.4
14/07/18 16:46:08,dm-2,0.0,0.0,690.0,0.0,5520.0,0.0,16.0,0.29,0.42,0.42,0.0,0.38,25.9
14/07/18 16:46:09,dm-2,0.0,0.0,564.0,0.0,4512.0,0.0,16.0,0.27,0.48,0.48,0.0,0.43,24.0
14/07/18 16:46:10,dm-2,0.0,0.0,506.0,0.0,4032.0,0.0,15.94,0.22,0.43,0.43,0.0,0.39,19.6
14/07/18 16:46:11,dm-2,0.0,0.0,664.0,0.0,5304.0,0.0,15.98,0.31,0.47,0.47,0.0,0.41,27.2
14/07/18 16:46:12,dm-2,0.0,0.0,1177.0,0.0,9416.0,0.0,16.0,0.46,0.39,0.39,0.0,0.33,38.8
14/07/18 16:46:13,dm-2,0.0,0.0,1213.0,0.0,9696.0,0.0,15.99,0.46,0.38,0.38,0.0,0.34,41.2
