datetime,Device,rrqm/s,wrqm/s,r/s,w/s,rkB/s,wkB/s,avgrq-sz,avgqu-sz,await,r_await,w_await,svctm,%util
14/07/18 16:46:14,dm-2,0.0,0.0,1201.0,0.0,9608.0,0.0,16.0,0.46,0.39,0.39,0.0,0.33,39.1
14/07/18 16:46:15,dm-2,0.0,0.0,545.0,0.0,4360.0,0.0,16.0,0.22,0.4,0.4,0.0,0.36,19.6
14/07/18 16:46:16,dm-2,0.0,0.0,795.0,0.0,6352.0,0.0,15.98,0.34,0.43,0.43,0.0,0.35,28.0
14/07/18 16:46:17,dm-2,0.0,0.0,1685.0,0.0,13472.0,0.0,15.99,0.61,0.36,0.36,0.0,0.3,50.7
14/07/18 16:46:18,dm-2,0.0,0.0,937.0,0.0,7496.0,0.0,16.0,0.36,0.38,0.38,0.0,0.36,33.5
14/07/18 16:46:19,dm-2,0.0,0.0,678.0,0.0,5416.0,0.0,15.98,0.27,0.4,0.4,0.0,0.35,23.6
14/07/18 16:46:20,dm-2,0.0,0.0,974.0,0.0,7792.0,0.0,16.0,0.35,0.36,0.36,0.0,0.31,30.0
14/07/18 16:46:21,dm-2,0.0,0.0,1496.0,0.0,11968.0,0.0,16.0,0.52,0.35,0.35,0.0,0.29,43.9
14/07/18 16:46:22,dm-2,0.0,0.0,996.0,0.0,7952.0,0.0,15.97,0.39,0.39,0.39,0.0,0.32,32.3
14/07/18 16:46:23,dm-2,0.0,0.0,995.0,0.0,7960.0,0.0,16.0,0.38,0.39,0.39,0.0,0.33,32.4
14/07/18 16:46:24,dm-2,0.0,0.0,560.0,0.0,4480.0,0.0,16.0,0.25,0.44,0.44,0.0,0.4,22.2
14/07/18 16:46:25,dm-2,0.0,0.0,983.0,15.0,7864.0,256.0,16.27,0.41,0.41,0.41,0.6,0.33,33.1
14/07/18 16:46:26,dm-2,0.0,0.0,654.0,0.0,5232.0,0.0,16.0,0.24,0.36,0.36,0.0,0.34,22.4
14/07/18 16:46:27,dm-2,0.0,0.0,550.0,0.0,4400.0,0.0,16.0,0.22,0.41,0.41,0.0,0.37,20.6
14/07/18 16:46:28,dm-2,0.0,0.0,703.0,0.0,5624.0,0.0,16.0,0.28,0.4,0.4,0.0,0.36,25.1
14/07/18 16:46:29,dm-2,0.0,0.0,874.0,0.0,6992.0,0.0,16.0,0.34,0.39,0.39,0.0,0.34,29.3
14/07/18 16:46:30,dm-2,0.0,0.0,897.0,0.0,7160.0,0.0,15.96,0.32,0.36,0.36,0.0,0.31,27.8
14/07/18 16:46:31,dm-2,0.0,0.0,1705.0,0.0,13640.0,0.0,16.0,0.57,0.33,0.33,0.0,0.26,44.2
14/07/18 16:46:32,dm-2,0.0,0.0,646.0,0.0,5168.0,0.0,16.0,0.26,0.39,0.39,0.0,0.36,23.1
14/07/18 16:46:33,dm-2,0.0,0.0,777.0,0.0,6216.0,0.0,16.0,0.32,0.42,0.42,0.0,0.37,28.8
14/07/18 16:46:34,dm-2,0.0,0.0,522.0,0.0,4176.0,0.0,16.0,0.25,0.47,0.47,0.0,0.42,22.1
14/07/18 16:46:35,dm-2,0.0,0.0,521.0,0.0,4168.0,0.0,16.0,0.26,0.5,0.5,0.0,0.45,23.4
14/07/18 16:46:36,dm-2,0.0,0.0,525.0,0.0,4200.0,0.0,16.0,0.26,0.49,0.49,0.0,0.46,23.9
14/07/18 16:46:37,dm-2,0.0,0.0,544.0,0.0,4352.0,0.0,16.0,0.27,0.5,0.5,0.0,0.45,24.4
14/07/18 16:46:38,dm-2,0.0,0.0,1203.0,0.0,9616.0,0.0,15.99,0.54,0.45,0.45,0.0,0.36,43.5
14/07/18 16:46:39,dm-2,0.0,0.0,1016.0,0.0,8120.0,0.0,15.98,0.42,0.42,0.42,0.0,0.36,36.6
14/07/18 16:46:40,dm-2,0.0,0.0,555.0,0.0,4440.0,0.0,16.0,0.23,0.42,0.42,0.0,0.39,21.7
14/07/18 16:46:41,dm-2,0.0,0.0,1221.0,0.0,9768.0,0.0,16.0,0.44,0.36,0.36,0.0,0.3,36.9
14/07/18 16:46:42,dm-2,0.0,0.0,1469.0,0.0,11752.0,0.0,16.0,0.58,0.4,0.4,0.0,0.32,47.0
14/07/18 16:46:43,dm-2,0.0,0.0,675.0,0.0,5400.0,0.0,16.0,0.27,0.4,0.4,0.0,0.35,23.7
14/07/18 16:46:44,dm-2,0.0,0.0,775.0,0.0,6200.0,0.0,16.0,0.29,0.38,0.38,0.0,0.34,26.6
14/07/18 16:46:45,dm-2,0.0,0.0,460.0,0.0,3672.0,0.0,15.97,0.21,0.45,0.45,0.0,0.42,19.3
14/07/18 16:46:46,dm-2,0.0,0.0,1454.0,0.0,11632.0,0.0,16.0,0.54,0.37,0.37,0.0,0.29,42.3
14/07/18 16:46:47,dm-2,0.0,0.0,750.0,0.0,6000.0,0.0,16.0,0.3,0.39,0.39,0.0,0.35,26.2
14/07/18 16:46:48,dm-2,0.0,0.0,887.0,0.0,7096.0,0.0,16.0,0.35,0.4,0.4,0.0,0.35,30.7
14/07/18 16:46:49,dm-2,0.0,0.0,900.0,0.0,7200.0,0.0,16.0,0.46,0.5,0.5,0.0,0.43,38.4
14/07/18 16:46:50,dm-2,0.0,0.0,1759.0,0.0,14072.0,0.0,16.0,0.79,0.45,0.45,0.0,0.33,58.3
14/07/18 16:46:51,dm-2,0.0,0.0,1274.0,0.0,10184.0,0.0,15.99,0.58,0.46,0.46,0.0,0.36,45.6
14/07/18 16:46:52,dm-2,0.0,0.0,934.0,0.0,7472.0,0.0,16.0,0.41,0.44,0.44,0.0,0.37,35.0
14/07/18 16:46:53,dm-2,0.0,0.0,1109.0,0.0,8872.0,0.0,16.0,0.53,0.48,0.48,0.0,0.37,41.1
14/07/18 16:46:54,dm-2,0.0,0.0,841.0,0.0,6728.0,0.0,16.0,0.42,0.5,0.5,0.0,0.41,34.4
14/07/18 16:46:55,dm-2,0.0,0.0,852.0,3.0,6816.0,64.0,16.09,0.37,0.43,0.43,0.0,0.36,30.8
14/07/18 16:46:56,dm-2,0.0,0.0,1068.0,0.0,8544.0,0.0,16.0,0.39,0.37,0.37,0.0,0.31,33.2
14/07/18 16:46:57,dm-2,0.0,0.0,755.0,0.0,6040.0,0.0,16.0,0.31,0.41,0.41,0.0,0.37,27.8
14/07/18 16:46:58,dm-2,0.0,0.0,405.0,0.0,3240.0,0.0,16.0,0.17,0.42,0.42,0.0,0.39,15.9
14/07/18 16:46:59,dm-2,0.0,0.0,743.0,0.0,5944.0,0.0,16.0,0.31,0.42,0.42,0.0,0.37,27.7
14/07/18 16:47:00,dm-2,0.0,0.0,623.0,0.0,4984.0,0.0,16.0,0.24,0.38,0.38,0.0,0.37,23.1
14/07/18 16:47:01,dm-2,0.0,0.0,995.0,0.0,7960.0,0.0,16.0,0.39,0.39,0.39,0.0,0.33,33.2
14/07/18 16:47:02,dm-2,0.0,0.0,545.0,0.0,4360.0,0.0,16.0,0.22,0.41,0.41,0.0,0.38,20.5
14/07/18 16:47:03,dm-2,0.0,0.0,671.0,0.0,5360.0,0.0,15.98,0.28,0.42,0.42,0.0,0.37,24.9
14/07/18 16:47:04,dm-2,0.0,0.0,417.0,0.0,3336.0,0.0,16.0,0.16,0.38,0.38,0.0,0.36,15.1
14/07/18 16:47:05,dm-2,0.0,0.0,584.0,0.0,4672.0,0.0,16.0,0.25,0.42,0.42,0.0,0.37,21.7
14/07/18 16:47:06,dm-2,0.0,0.0,932.0,0.0,7456.0,0.0,16.0,0.36,0.38,0.38,0.0,0.33,31.1
14/07/18 16:47:07,dm-2,0.0,0.0,627.0,0.0,5016.0,0.0,16.0,0.28,0.44,0.44,0.0,0.38,23.9
14/07/18 16:47:08,dm-2,0.0,0.0,772.0,0.0,6168.0,0.0,15.98,0.32,0.41,0.41,0.0,0.36,27.7
14/07/18 16:47:09,dm-2,0.0,0.0,1050.0,0.0,8368.0,0.0,15.94,0.42,0.4,0.4,0.0,0.35,37.1
14/07/18 16:47:10,dm-2,0.0,0.0,1322.0,0.0,10576.0,0.0,16.0,0.51,0.38,0.38,0.0,0.33,43.3
14/07/18 16:47:11,dm-2,0.0,0.0,992.0,0.0,7936.0,0.0,16.0,0.39,0.39,0.39,0.0,0.33,32.7
14/07/18 16:47:12,dm-2,0.0,0.0,506.0,0.0,4048.0,0.0,16.0,0.22,0.43,0.43,0.0,0.39,19.7
14/07/18 16:47:13,dm-2,0.0,0.0,952.0,0.0,7608.0,0.0,15.98,0.37,0.39,0.39,0.0,0.35,32.9
14/07/18 16:47:14,dm-2,0.0,0.0,825.0,0.0,6600.0,0.0,16.0,0.33,0.4,0.4,0.0,0.35,28.8
14/07/18 16:47:15,dm-2,0.0,0.0,730.0,0.0,5840.0,0.0,16.0,0.3,0.41,0.41,0.0,0.35,25.9
14/07/18 16:47:16,dm-2,0.0,0.0,1287.0,0.0,10296.0,0.0,16.0,0.54,0.42,0.42,0.0,0.34,44.1
14/07/18 16:47:17,dm-2,0.0,0.0,555.0,0.0,4440.0,0.0,16.0,0.26,0.47,0.47,0.0,0.41,22.7
14/07/18 16:47:18,dm-2,0.0,0.0,1111.0,0.0,8888.0,0.0,16.0,0.48,0.43,0.43,0.0,0.38,42.6
14/07/18 16:47:19,dm-2,0.0,0.0,1819.0,0.0,14544.0,0.0,15.99,0.79,0.44,0.44,0.0,0.32,57.5
14/07/18 16:47:20,dm-2,0.0,0.0,1437.0,0.0,11488.0,0.0,15.99,0.57,0.39,0.39,0.0,0.31,44.7
14/07/18 16:47:21,dm-2,0.0,0.0,1058.0,0.0,8464.0,0.0,16.0,0.42,0.39,0.39,0.0,0.34,35.9
14/07/18 16:47:22,dm-2,0.0,0.0,826.0,0.0,6608.0,0.0,16.0,0.35,0.42,0.42,0.0,0.35,29.0
14/07/18 16:47:23,dm-2,0.0,0.0,1450.0,0.0,11600.0,0.0,16.0,0.52,0.36,0.36,0.0,0.32,45.9
14/07/18 16:47:24,dm-2,0.0,0.0,969.0,0.0,7752.0,0.0,16.0,0.44,0.45,0.45,0.0,0.37,35.6
14/07/18 16:47:25,dm-2,0.0,0.0,644.0,13.0,5152.0,208.0,16.32,0.31,0.47,0.46,0.92,0.41,26.7
14/07/18 16:47:26,dm-2,0.0,0.0,1157.0,0.0,9240.0,0.0,15.97,0.52,0.45,0.45,0.0,0.37,43.1
14/07/18 16:47:27,dm-2,0.0,0.0,549.0,2418.0,4392.0,29608.0,22.92,2.76,0.93,0.47,1.03,0.1,30.4
14/07/18 16:47:28,dm-2,0.0,0.0,820.0,0.0,6560.0,0.0,16.0,0.32,0.4,0.4,0.0,0.34,27.7
14/07/18 16:47:29,dm-2,0.0,0.0,742.0,0.0,5936.0,0.0,16.0,0.31,0.42,0.42,0.0,0.37,27.6
14/07/18 16:47:30,dm-2,0.0,0.0,489.0,0.0,3904.0,0.0,15.97,0.2,0.41,0.41,0.0,0.38,18.7
14/07/18 16:47:31,dm-2,0.0,0.0,709.0,0.0,5672.0,0.0,16.0,0.32,0.45,0.45,0.0,0.38,26.8
14/07/18 16:47:32,dm-2,0.0,0.0,527.0,0.0,4208.0,0.0,15.97,0.25,0.47,0.47,0.0,0.43,22.8
14/07/18 16:47:33,dm-2,0.0,0.0,769.0,0.0,6152.0,0.0,16.0,0.37,0.48,0.48,0.0,0.41,31.2
14/07/18 16:47:34,dm-2,0.0,0.0,514.0,0.0,4112.0,0.0,16.0,0.25,0.48,0.48,0.0,0.43,21.9
14/07/18 16:47:35,dm-2,0.0,0.0,403.0,0.0,3224.0,0.0,16.0,0.21,0.52,0.52,0.0,0.48,19.5
14/07/18 16:47:36,dm-2,0.0,0.0,704.0,0.0,5632.0,0.0,16.0,0.34,0.48,0.48,0.0,0.41,29.0
14/07/18 16:47:37,dm-2,0.0,0.0,1188.0,0.0,9504.0,0.0,16.0,0.49,0.41,0.41,0.0,0.34,40.3
14/07/18 16:47:38,dm-2,0.0,0.0,711.0,0.0,5680.0,0.0,15.98,0.31,0.43,0.43,0.0,0.39,27.9
14/07/18 16:47:39,dm-2,0.0,0.0,860.0,0.0,6880.0,0.0,16.0,0.34,0.39,0.39,0.0,0.34,29.2
14/07/18 16:47:40,dm-2,0.0,0.0,1202.0,0.0,9616.0,0.0,16.0,0.46,0.38,0.38,0.0,0.32,38.1
14/07/18 16:47:41,dm-2,0.0,0.0,1827.0,0.0,14608.0,0.0,15.99,0.82,0.45,0.45,0.0,0.31,56.8
14/07/18 16:47:42,dm-2,0.0,0.0,854.0,0.0,6824.0,0.0,15.98,0.42,0.49,0.49,0.0,0.39,33.3
14/07/18 16:47:43,dm-2,0.0,0.0,694.0,0.0,5552.0,0.0,16.0,0.35,0.51,0.51,0.0,0.45,31.1
14/07/18 16:47:44,dm-2,0.0,0.0,690.1,0.0,5520.79,0.0,16.0,0.31,0.44,0.44,0.0,0.39,26.73
14/07/18 16:47:45,dm-2,0.0,0.0,676.0,0.0,5408.0,0.0,16.0,0.26,0.39,0.39,0.0,0.35,23.9
14/07/18 16:47:46,dm-2,0.0,0.0,861.0,0.0,6888.0,0.0,16.0,0.34,0.39,0.39,0.0,0.32,27.4
14/07/18 16:47:47,dm-2,0.0,0.0,679.0,0.0,5432.0,0.0,16.0,0.3,0.44,0.44,0.0,0.38,25.7
14/07/18 16:47:48,dm-2,0.0,0.0,1413.0,0.0,11296.0,0.0,15.99,0.53,0.37,0.37,0.0,0.32,44.9
14/07/18 16:47:49,dm-2,0.0,0.0,1750.0,0.0,13992.0,0.0,15.99,0.61,0.35,0.35,0.0,0.29,51.0
14/07/18 16:47:50,dm-2,0.0,0.0,1461.0,0.0,11688.0,0.0,16.0,0.52,0.35,0.35,0.0,0.28,41.4
14/07/18 16:47:51,dm-2,0.0,0.0,309.0,0.0,2472.0,0.0,16.0,0.13,0.43,0.43,0.0,0.4,12.4
14/07/18 16:47:52,dm-2,0.0,0.0,531.0,0.0,4248.0,0.0,16.0,0.23,0.44,0.44,0.0,0.4,21.5
14/07/18 16:47:53,dm-2,0.0,0.0,661.0,0.0,5288.0,0.0,16.0,0.28,0.43,0.43,0.0,0.38,25.0
14/07/18 16:47:54,dm-2,0.0,0.0,612.0,0.0,4896.0,0.0,16.0,0.24,0.4,0.4,0.0,0.36,22.0
14/07/18 16:47:55,dm-2,0.0,0.0,823.0,111.0,6584.0,49616.0,120.34,0.89,0.93,0.42,4.67,0.41,37.9
14/07/18 16:47:56,dm-2,0.0,0.0,499.0,1632.0,3984.0,725952.0,685.06,4.78,2.26,0.5,2.79,0.44,92.9
14/07/18 16:47:57,dm-2,0.0,0.0,558.0,561.0,4464.0,256992.0,467.3,3.84,3.43,0.42,6.42,0.74,83.3
14/07/18 16:47:58,dm-2,0.0,0.0,1566.0,0.0,12528.0,0.0,16.0,0.58,0.37,0.37,0.0,0.28,43.3
14/07/18 16:47:59,dm-2,0.0,0.0,745.0,0.0,5960.0,0.0,16.0,0.31,0.41,0.41,0.0,0.37,27.3
14/07/18 16:48:00,dm-2,0.0,0.0,640.0,0.0,5112.0,0.0,15.97,0.27,0.42,0.42,0.0,0.38,24.1
14/07/18 16:48:01,dm-2,0.0,0.0,624.0,0.0,4976.0,0.0,15.95,0.25,0.41,0.41,0.0,0.37,23.1
14/07/18 16:48:02,dm-2,0.0,0.0,768.0,0.0,6144.0,0.0,16.0,0.3,0.39,0.39,0.0,0.35,26.7
14/07/18 16:48:03,dm-2,0.0,0.0,2030.0,0.0,16224.0,0.0,15.98,0.71,0.35,0.35,0.0,0.26,52.5
14/07/18 16:48:04,dm-2,0.0,0.0,784.0,0.0,6256.0,0.0,15.96,0.3,0.39,0.39,0.0,0.34,27.0
14/07/18 16:48:05,dm-2,0.0,0.0,866.0,0.0,6928.0,0.0,16.0,0.37,0.42,0.42,0.0,0.37,31.9
14/07/18 16:48:06,dm-2,0.0,0.0,1223.0,0.0,9784.0,0.0,16.0,0.48,0.39,0.39,0.0,0.31,38.2
14/07/18 16:48:07,dm-2,0.0,0.0,1024.0,0.0,8192.0,0.0,16.0,0.41,0.4,0.4,0.0,0.33,33.8
14/07/18 16:48:08,dm-2,0.0,0.0,543.0,0.0,4344.0,0.0,16.0,0.22,0.41,0.41,0.0,0.37,20.3
14/07/18 16:48:09,dm-2,0.0,0.0,912.0,0.0,7296.0,0.0,16.0,0.38,0.42,0.42,0.0,0.4,36.3
14/07/18 16:48:10,dm-2,0.0,0.0,1269.0,0.0,10152.0,0.0,16.0,0.46,0.36,0.36,0.0,0.32,40.2
14/07/18 16:48:11,dm-2,0.0,0.0,932.0,0.0,7456.0,0.0,16.0,0.35,0.38,0.38,0.0,0.33,31.0
14/07/18 16:48:12,dm-2,0.0,0.0,1443.0,0.0,11544.0,0.0,16.0,0.54,0.37,0.37,0.0,0.3,43.7
14/07/18 16:48:13,dm-2,0.0,0.0,984.0,0.0,7872.0,0.0,16.0,0.37,0.38,0.38,0.0,0.34,33.0
14/07/18 16:48:14,dm-2,0.0,0.0,693.0,0.0,5536.0,0.0,15.98,0.3,0.44,0.44,0.0,0.39,27.2
14/07/18 16:48:15,dm-2,0.0,0.0,586.0,0.0,4688.0,0.0,16.0,0.25,0.43,0.43,0.0,0.37,21.7
14/07/18 16:48:16,dm-2,0.0,0.0,597.0,0.0,4776.0,0.0,16.0,0.26,0.44,0.44,0.0,0.4,23.6
14/07/18 16:48:17,dm-2,0.0,0.0,538.0,0.0,4304.0,0.0,16.0,0.23,0.43,0.43,0.0,0.4,21.7
14/07/18 16:48:18,dm-2,0.0,0.0,863.0,0.0,6888.0,0.0,15.96,0.34,0.39,0.39,0.0,0.35,30.4
14/07/18 16:48:19,dm-2,0.0,0.0,1470.0,0.0,11752.0,0.0,15.99,0.54,0.37,0.37,0.0,0.31,45.4
14/07/18 16:48:20,dm-2,0.0,0.0,928.0,0.0,7416.0,0.0,15.98,0.37,0.4,0.4,0.0,0.33,30.9
14/07/18 16:48:21,dm-2,0.0,0.0,1132.0,0.0,9048.0,0.0,15.99,0.42,0.37,0.37,0.0,0.31,35.6
14/07/18 16:48:22,dm-2,0.0,0.0,828.0,0.0,6608.0,0.0,15.96,0.34,0.41,0.41,0.0,0.35,29.2
14/07/18 16:48:23,dm-2,0.0,0.0,511.0,0.0,4088.0,0.0,16.0,0.25,0.49,0.49,0.0,0.45,22.8
14/07/18 16:48:24,dm-2,0.0,0.0,739.0,0.0,5896.0,0.0,15.96,0.31,0.42,0.42,0.0,0.36,26.6
14/07/18 16:48:25,dm-2,0.0,0.0,560.0,21.0,4472.0,273.0,16.33,0.25,0.43,0.41,1.0,0.34,19.6
14/07/18 16:48:26,dm-2,0.0,0.0,417.0,0.0,3336.0,0.0,16.0,0.18,0.44,0.44,0.0,0.42,17.7
14/07/18 16:48:27,dm-2,0.0,0.0,1040.0,0.0,8312.0,0.0,15.98,0.42,0.41,0.41,0.0,0.33,34.3
14/07/18 16:48:28,dm-2,0.0,0.0,932.0,0.0,7440.0,0.0,15.97,0.43,0.47,0.47,0.0,0.39,36.5
14/07/18 16:48:29,dm-2,0.0,0.0,501.0,0.0,4000.0,0.0,15.97,0.26,0.52,0.52,0.0,0.46,23.1
14/07/18 16:48:30,dm-2,0.0,0.0,824.0,0.0,6592.0,0.0,16.0,0.36,0.44,0.44,0.0,0.39,32.0
14/07/18 16:48:31,dm-2,0.0,0.0,679.0,0.0,5432.0,0.0,16.0,0.33,0.49,0.49,0.0,0.43,29.2
14/07/18 16:48:32,dm-2,0.0,0.0,1213.0,0.0,9704.0,0.0,16.0,0.54,0.44,0.44,0.0,0.34,41.2
14/07/18 16:48:33,dm-2,0.0,0.0,1035.0,0.0,8280.0,0.0,16.0,0.36,0.35,0.35,0.0,0.3,31.3
14/07/18 16:48:34,dm-2,0.0,0.0,633.0,0.0,5064.0,0.0,16.0,0.25,0.4,0.4,0.0,0.37,23.2
14/07/18 16:48:35,dm-2,0.0,0.0,1029.0,0.0,8232.0,0.0,16.0,0.52,0.5,0.5,0.0,0.4,41.5
14/07/18 16:48:36,dm-2,0.0,0.0,1153.0,0.0,9216.0,0.0,15.99,0.66,0.57,0.57,0.0,0.44,50.3
14/07/18 16:48:37,dm-2,0.0,0.0,1186.0,0.0,9488.0,0.0,16.0,0.55,0.47,0.47,0.0,0.37,44.3
14/07/18 16:48:38,dm-2,0.0,0.0,1049.0,0.0,8392.0,0.0,16.0,0.37,0.36,0.36,0.0,0.31,33.0
14/07/18 16:48:39,dm-2,0.0,0.0,843.0,0.0,6744.0,0.0,16.0,0.37,0.44,0.44,0.0,0.37,31.6
14/07/18 16:48:40,dm-2,0.0,0.0,1339.0,0.0,10704.0,0.0,15.99,0.49,0.36,0.36,0.0,0.3,39.9
14/07/18 16:48:41,dm-2,0.0,0.0,2311.0,0.0,18488.0,0.0,16.0,0.85,0.36,0.36,0.0,0.27,62.3
14/07/18 16:48:42,dm-2,0.0,0.0,1203.0,0.0,9624.0,0.0,16.0,0.45,0.37,0.37,0.0,0.32,38.5
14/07/18 16:48:43,dm-2,0.0,0.0,464.0,0.0,3712.0,0.0,16.0,0.22,0.47,0.47,0.0,0.43,19.9
14/07/18 16:48:44,dm-2,0.0,0.0,1025.0,0.0,8200.0,0.0,16.0,0.41,0.4,0.4,0.0,0.36,36.6
14/07/18 16:48:45,dm-2,0.0,0.0,954.0,0.0,7632.0,0.0,16.0,0.44,0.47,0.47,0.0,0.38,36.2
14/07/18 16:48:46,dm-2,0.0,0.0,505.0,0.0,4040.0,0.0,16.0,0.21,0.42,0.42,0.0,0.4,20.0
14/07/18 16:48:47,dm-2,0.0,0.0,680.0,2471.0,5440.0,30056.0,22.53,3.29,1.04,0.46,1.2,0.11,34.7
14/07/18 16:48:48,dm-2,0.0,0.0,949.0,0.0,7592.0,0.0,16.0,0.38,0.4,0.4,0.0,0.32,30.5
14/07/18 16:48:49,dm-2,0.0,0.0,741.0,0.0,5928.0,0.0,16.0,0.28,0.38,0.38,0.0,0.33,24.8
14/07/18 16:48:50,dm-2,0.0,0.0,362.0,0.0,2888.0,0.0,15.96,0.14,0.4,0.4,0.0,0.37,13.4
14/07/18 16:48:51,dm-2,0.0,0.0,1260.0,0.0,10080.0,0.0,16.0,0.47,0.38,0.38,0.0,0.31,39.3
14/07/18 16:48:52,dm-2,0.0,0.0,578.0,0.0,4624.0,0.0,16.0,0.24,0.41,0.41,0.0,0.36,20.9
14/07/18 16:48:53,dm-2,0.0,0.0,1005.0,0.0,8040.0,0.0,16.0,0.42,0.42,0.42,0.0,0.34,34.1
14/07/18 16:48:54,dm-2,0.0,0.0,1103.0,0.0,8816.0,0.0,15.99,0.44,0.4,0.4,0.0,0.33,36.3
14/07/18 16:48:55,dm-2,0.0,0.0,1018.0,18.0,8128.0,264.5,16.2,0.46,0.44,0.43,0.94,0.35,36.7
14/07/18 16:48:56,dm-2,0.0,0.0,955.0,0.0,7640.0,0.0,16.0,0.42,0.44,0.44,0.0,0.36,34.8
14/07/18 16:48:57,dm-2,0.0,0.0,712.0,0.0,5688.0,0.0,15.98,0.33,0.47,0.47,0.0,0.39,27.8
14/07/18 16:48:58,dm-2,0.0,0.0,486.0,0.0,3888.0,0.0,16.0,0.23,0.47,0.47,0.0,0.43,21.1
14/07/18 16:48:59,dm-2,0.0,0.0,401.0,0.0,3208.0,0.0,16.0,0.17,0.43,0.43,0.0,0.41,16.4
14/07/18 16:49:00,dm-2,0.0,0.0,533.0,0.0,4264.0,0.0,16.0,0.22,0.41,0.41,0.0,0.38,20.4
14/07/18 16:49:01,dm-2,0.0,0.0,1246.0,0.0,9968.0,0.0,16.0,0.5,0.4,0.4,0.0,0.34,42.3
14/07/18 16:49:02,dm-2,0.0,0.0,859.0,0.0,6872.0,0.0,16.0,0.36,0.42,0.42,0.0,0.36,30.8
14/07/18 16:49:03,dm-2,0.0,0.0,659.0,0.0,5272.0,0.0,16.0,0.29,0.44,0.44,0.0,0.4,26.1
14/07/18 16:49:04,dm-2,0.0,0.0,1036.0,0.0,8288.0,0.0,16.0,0.41,0.4,0.4,0.0,0.35,36.0
14/07/18 16:49:05,dm-2,0.0,0.0,1159.0,0.0,9272.0,0.0,16.0,0.42,0.36,0.36,0.0,0.3,34.9
14/07/18 16:49:06,dm-2,0.0,0.0,942.0,0.0,7536.0,0.0,16.0,0.37,0.39,0.39,0.0,0.34,32.2
14/07/18 16:49:07,dm-2,0.0,0.0,435.0,0.0,3480.0,0.0,16.0,0.18,0.41,0.41,0.0,0.37,16.2
14/07/18 16:49:08,dm-2,0.0,0.0,602.0,0.0,4816.0,0.0,16.0,0.31,0.51,0.51,0.0,0.4,24.1
14/07/18 16:49:09,dm-2,0.0,0.0,1321.0,0.0,10560.0,0.0,15.99,0.53,0.4,0.4,0.0,0.3,39.6
14/07/18 16:49:10,dm-2,0.0,0.0,1274.0,0.0,10192.0,0.0,16.0,0.52,0.41,0.41,0.0,0.33,41.9
14/07/18 16:49:11,dm-2,0.0,0.0,985.0,0.0,7872.0,0.0,15.98,0.39,0.39,0.39,0.0,0.34,33.7
14/07/18 16:49:12,dm-2,0.0,0.0,1325.0,0.0,10592.0,0.0,15.99,0.56,0.43,0.43,0.0,0.35,46.0
14/07/18 16:49:13,dm-2,0.0,0.0,726.0,0.0,5808.0,0.0,16.0,0.31,0.43,0.43,0.0,0.38,27.3
14/07/18 16:49:14,dm-2,0.0,0.0,1194.0,0.0,9552.0,0.0,16.0,0.46,0.38,0.38,0.0,0.31,37.4
14/07/18 16:49:15,dm-2,0.0,0.0,597.0,0.0,4776.0,0.0,16.0,0.24,0.41,0.41,0.0,0.37,22.0
