datetime,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
07/14/18 16:37:16,21,2,0,67423744,26456,3140524,0,0,4084,292,7,12,0,2,65,33,0
07/14/18 16:37:17,14,1,0,67410768,26528,3140576,0,0,17972,676,26672,7389,30,1,67,2,0
07/14/18 16:37:18,19,1,0,67411328,26608,3141716,0,0,15688,1520,25313,6210,30,0,68,2,0
07/14/18 16:37:19,14,0,0,67409160,26640,3141748,0,0,10088,631,19269,4529,23,0,76,1,0
07/14/18 16:37:20,13,0,0,67409392,26688,3141804,0,0,9112,912,24103,4413,32,0,67,1,0
07/14/18 16:37:21,15,2,0,67409824,26736,3141864,0,0,15984,873,24206,6085,30,0,68,2,0
07/14/18 16:37:22,13,1,0,67410120,26768,3141980,0,0,8640,608,20669,3892,27,0,71,1,0
07/14/18 16:37:23,15,0,0,67410808,26808,3141980,0,0,8128,776,22101,3978,29,0,70,1,0
07/14/18 16:37:24,14,1,0,67410560,26856,3142032,0,0,9296,912,21742,4236,29,0,70,1,0
07/14/18 16:37:25,15,0,0,67408744,26896,3142096,0,0,12488,760,22850,5800,28,0,70,1,0
07/14/18 16:37:26,17,0,0,67409368,26952,3142124,0,0,8976,928,24686,4333,34,0,65,1,0
07/14/18 16:37:27,9,0,0,67413792,26976,3142204,0,0,8816,556,22740,4080,32,0,67,1,0
07/14/18 16:37:28,13,1,0,67413968,27024,3142204,0,0,11264,912,24243,5128,31,0,68,1,0
07/14/18 16:37:29,13,0,0,67413456,27072,3142228,0,0,7368,912,23593,3753,33,0,66,1,0
07/14/18 16:37:30,19,1,0,67411824,27104,3142312,0,0,6384,608,18712,3355,25,0,75,1,0
07/14/18 16:37:31,9,1,0,67411376,27152,3142324,0,0,5368,780,21872,3055,30,0,69,1,0
07/14/18 16:37:32,13,0,0,67411488,27184,3142368,0,0,9744,612,22900,4287,31,0,67,1,0
07/14/18 16:37:33,12,0,0,67411568,27224,3142440,0,0,17340,768,27516,6547,34,0,64,2,0
07/14/18 16:37:34,12,1,0,67409488,27264,3142528,0,0,12040,760,23771,5137,30,0,69,1,0
07/14/18 16:37:35,9,1,0,67408480,27304,3142540,0,0,7000,788,20823,3656,27,0,72,1,0
07/14/18 16:37:36,17,0,0,67408152,27344,3142668,0,0,12488,624,22440,5027,28,0,71,1,0
07/14/18 16:37:37,14,0,0,67408136,27416,3142596,0,0,13560,1368,24017,5493,30,0,68,1,0
07/14/18 16:37:38,16,0,0,67407424,27464,3142720,0,0,9656,912,20253,4355,26,0,73,1,0
07/14/18 16:37:39,13,0,0,67406960,27504,3142780,0,0,11256,760,22020,4825,27,0,71,1,0
07/14/18 16:37:40,13,2,0,67407656,27528,3142860,0,0,21856,460,23624,7403,26,0,71,2,0
07/14/18 16:37:41,18,2,0,67408016,27584,3142888,0,0,16728,928,25386,6261,31,0,67,2,0
07/14/18 16:37:42,18,0,0,67408488,27632,3143064,0,0,26608,912,28830,8750,33,0,64,3,0
07/14/18 16:37:43,11,0,0,67409088,27680,3143116,0,0,6776,912,21770,3455,30,0,69,1,0
07/14/18 16:37:44,12,2,0,67407968,27712,3143188,0,0,31280,608,26735,9885,26,0,70,3,0
07/14/18 16:37:45,10,1,0,67407880,27776,3143256,0,0,19952,1216,23910,7195,25,0,72,2,0
07/14/18 16:37:46,14,0,0,67408640,27840,3143332,0,0,19352,1080,23177,7019,25,0,72,2,0
07/14/18 16:37:47,10,0,0,67407824,27880,3143400,0,0,15280,760,25404,5781,33,0,65,2,0
07/14/18 16:37:48,16,1,0,67407696,27928,3143496,0,0,17552,912,24028,6530,27,0,71,2,0
07/14/18 16:37:49,15,0,0,67408360,27960,3143592,0,0,7552,636,23686,3764,33,0,66,1,0
07/14/18 16:37:50,12,0,0,67408128,28000,3143600,0,0,6408,764,21565,3478,30,0,69,1,0
07/14/18 16:37:51,20,1,0,67408224,28064,3143600,0,0,7480,1889,24382,3735,36,0,63,1,0
07/14/18 16:37:52,15,1,0,67407384,28096,3143676,0,0,15320,608,26370,5940,34,0,64,2,0
07/14/18 16:37:53,11,2,0,67407360,28144,3143724,0,0,13656,912,24629,5508,32,0,66,1,0
07/14/18 16:37:54,8,1,0,67407208,28192,3143804,0,0,12968,944,23306,5291,29,0,69,1,0
07/14/18 16:37:55,10,0,0,67407112,28224,3143920,0,0,11784,608,22484,5304,26,0,72,1,0
07/14/18 16:37:56,13,1,0,67403248,28264,3143900,0,0,15584,660,23550,5893,29,0,69,2,0
07/14/18 16:37:57,13,1,0,67402400,28296,3144028,0,0,9552,608,22167,3984,30,0,69,1,0
07/14/18 16:37:58,15,1,0,67402464,28336,3144020,0,0,14744,772,26877,5664,35,0,64,1,0
07/14/18 16:37:59,10,1,0,67401904,28368,3143988,0,0,11496,612,22159,4866,28,0,71,1,0
07/14/18 16:38:00,14,1,0,67401664,28408,3144172,0,0,8320,760,22530,4770,30,0,69,1,0
07/14/18 16:38:01,21,2,0,67401312,28464,3144240,0,0,9648,956,25819,4360,36,0,63,1,0
07/14/18 16:38:02,10,0,0,67395712,28512,3144304,0,0,13056,912,22534,5338,28,0,71,1,0
07/14/18 16:38:03,11,0,0,67395640,28552,3144368,0,0,18536,870,24567,6695,29,0,69,2,0
07/14/18 16:38:04,15,0,0,67394672,28592,3144460,0,0,10344,760,21871,4358,28,0,71,1,0
07/14/18 16:38:05,15,0,0,67394064,28616,3144488,0,0,17112,456,25805,6146,33,0,65,2,0
07/14/18 16:38:06,12,0,0,67393728,28656,3144584,0,0,8688,688,24079,4119,33,0,66,1,0
07/14/18 16:38:07,13,0,0,67392584,28712,3144656,0,0,10112,68531,23386,9201,22,0,76,1,0
07/14/18 16:38:08,8,1,0,67392312,28752,3144704,0,0,8600,764,21745,3917,28,0,71,1,0
07/14/18 16:38:09,9,1,0,67392104,28784,3144784,0,0,22368,612,25355,7417,28,0,70,2,0
07/14/18 16:38:10,9,1,0,67392416,28840,3144840,0,0,18336,1080,26288,8133,29,0,69,2,0
07/14/18 16:38:11,14,1,0,67391280,28888,3144944,0,0,10192,776,20102,4433,25,0,74,1,0
07/14/18 16:38:12,13,1,0,67391576,28936,3145028,0,0,15400,912,22784,5592,28,0,70,2,0
07/14/18 16:38:13,11,1,0,67391504,28968,3144996,0,0,7016,608,19875,3319,26,0,73,1,0
07/14/18 16:38:14,16,1,0,67391808,29008,3145084,0,0,10400,760,24030,4623,32,0,67,1,0
07/14/18 16:38:15,13,1,0,67391144,29056,3145128,0,0,13456,912,23049,5438,28,0,70,1,0
07/14/18 16:38:16,18,0,0,67391408,29112,3145176,0,0,6048,928,22265,3299,31,0,68,1,0
07/14/18 16:38:17,10,0,0,67391376,29144,3145200,0,0,5816,608,20675,3066,29,0,71,1,0
07/14/18 16:38:18,14,1,0,67390352,29184,3145252,0,0,7232,760,22677,3753,31,0,68,1,0
07/14/18 16:38:19,12,1,0,67390648,29232,3145296,0,0,10120,969,23747,4446,32,0,67,1,0
07/14/18 16:38:20,14,1,0,67391112,29264,3145388,0,0,14480,608,22544,5464,28,0,70,1,0
07/14/18 16:38:21,10,0,0,67389536,29304,3145452,0,0,3880,627,17355,2440,24,0,76,0,0
07/14/18 16:38:22,13,0,0,67389680,29344,3145464,0,0,9552,764,21488,4455,27,0,71,1,0
07/14/18 16:38:23,14,2,0,67389360,29376,3145508,0,0,3432,608,20022,2364,30,0,70,0,0
07/14/18 16:38:24,14,1,0,67389096,29424,3145484,0,0,7560,1168,22116,3695,30,0,69,1,0
07/14/18 16:38:25,17,2,0,67388464,29464,3145560,0,0,19632,760,29584,7536,36,1,61,2,0
07/14/18 16:38:26,18,1,0,67388728,29520,3145536,0,0,14120,1124,28389,5786,39,0,59,1,0
07/14/18 16:38:27,12,1,0,67388064,29576,3145656,0,0,7784,1064,22514,3783,31,0,68,1,0
07/14/18 16:38:28,10,1,0,67388344,29616,3145684,0,0,7696,764,18172,3849,22,0,77,1,0
07/14/18 16:38:29,9,1,0,67388064,29672,3145716,0,0,13712,1064,22722,5525,27,0,71,1,0
07/14/18 16:38:30,13,0,0,67387920,29704,3145776,0,0,6240,608,18387,3368,24,0,75,1,0
07/14/18 16:38:31,10,0,0,67388464,29744,3145792,0,0,4144,640,20044,2671,28,0,72,0,0
07/14/18 16:38:32,13,0,0,67387712,29784,3145824,0,0,4504,760,19361,2755,27,0,73,1,0
07/14/18 16:38:33,11,2,0,67386912,29816,3145876,0,0,14380,616,21293,5508,25,0,74,1,0
07/14/18 16:38:34,12,1,0,67386736,29856,3145932,0,0,21552,888,26642,7525,31,0,67,2,0
07/14/18 16:38:35,16,3,0,67385584,29920,3146028,0,0,19336,1088,27912,7013,34,0,64,2,0
07/14/18 16:38:36,18,0,0,67384688,29968,3146220,0,0,29016,776,30286,9222,35,0,62,3,0
07/14/18 16:38:37,10,3,0,67384968,30016,3146188,0,0,19336,912,24433,6952,27,0,71,2,0
07/14/18 16:38:38,12,3,0,67384368,30048,3146352,0,0,17120,612,22310,6060,25,0,73,2,0
07/14/18 16:38:39,12,0,0,67384224,30096,3146436,0,0,13952,912,21452,5512,25,0,73,1,0
07/14/18 16:38:40,14,1,0,67383488,30136,3146512,0,0,9768,760,22541,4840,30,0,69,1,0
07/14/18 16:38:41,13,0,0,67383288,30184,3146548,0,0,6776,776,20307,3590,27,0,72,1,0
07/14/18 16:38:42,16,0,0,67382800,30224,3146580,0,0,9264,760,22034,4242,28,0,70,1,0
07/14/18 16:38:43,11,2,0,67382296,30264,3146680,0,0,24408,760,27174,8226,29,0,68,2,0
07/14/18 16:38:44,13,0,0,67382328,30304,3146740,0,0,17216,889,24020,6499,29,0,69,2,0
07/14/18 16:38:45,15,1,0,67382240,30344,3146796,0,0,13672,776,21983,5151,27,0,71,1,0
07/14/18 16:38:46,15,0,0,67381776,30392,3146880,0,0,9064,796,22561,4191,31,0,68,1,0
07/14/18 16:38:47,12,0,0,67380584,30440,3146896,0,0,5784,916,20726,3027,29,0,70,1,0
07/14/18 16:38:48,13,1,0,67380024,30480,3146952,0,0,6800,760,23311,3348,34,0,65,1,0
07/14/18 16:38:49,11,0,0,67379984,30520,3147004,0,0,6072,797,19640,3154,27,0,72,1,0
07/14/18 16:38:50,14,0,0,67379632,30560,3147016,0,0,10312,762,23029,4571,29,0,70,1,0
07/14/18 16:38:51,15,0,0,67377560,30616,3147076,0,0,11872,930,23258,5020,30,0,68,1,0
07/14/18 16:38:52,20,0,0,67374992,30664,3147124,0,0,7104,916,23985,3912,33,0,66,1,0
07/14/18 16:38:53,12,0,0,67373600,30712,3147180,0,0,6312,912,23265,3606,32,0,67,1,0
07/14/18 16:38:54,11,2,0,67372672,30752,3147204,0,0,6712,824,22199,3621,30,0,69,1,0
07/14/18 16:38:55,16,1,0,67372848,30776,3147328,0,0,16552,520,24756,6751,30,0,68,2,0
07/14/18 16:38:56,18,1,0,67372336,30824,3147280,0,0,7328,776,24285,3706,35,0,64,1,0
07/14/18 16:38:57,8,1,0,67371744,30856,3147384,0,0,4552,612,20371,2737,28,0,71,1,0
07/14/18 16:38:58,14,0,0,67372000,30904,3147356,0,0,13656,924,22691,5574,27,0,72,1,0
07/14/18 16:38:59,14,1,0,67366752,30944,3147512,0,0,11200,760,24873,4784,33,0,66,1,0
07/14/18 16:39:00,14,1,0,67366832,30984,3147488,0,0,12968,760,25196,5946,32,0,67,1,0
07/14/18 16:39:01,11,0,0,67366072,31048,3147644,0,0,14200,1292,23892,5775,29,0,69,1,0
07/14/18 16:39:02,8,0,0,67365576,31088,3147604,0,0,6512,760,18831,3447,24,0,75,1,0
07/14/18 16:39:03,14,1,0,67364864,31128,3147704,0,0,16016,760,22477,5838,28,0,70,2,0
07/14/18 16:39:04,7,1,0,67363304,31168,3147748,0,0,7400,760,20876,3679,28,0,71,1,0
07/14/18 16:39:05,13,0,0,67363488,31200,3147760,0,0,20568,608,20363,6909,22,0,76,2,0
07/14/18 16:39:06,16,0,0,67362912,31248,3147836,0,0,24072,816,28162,8184,32,0,65,2,0
07/14/18 16:39:07,9,3,0,67362952,31288,3148004,0,0,24504,764,27522,8199,31,0,66,2,0
07/14/18 16:39:08,9,1,0,67363216,31328,3148056,0,0,20408,760,25696,7124,30,0,67,2,0
07/14/18 16:39:09,14,1,0,67365496,31384,3148208,0,0,23352,1064,26226,8164,29,0,69,2,0
07/14/18 16:39:10,11,1,0,67364784,31424,3148332,0,0,9552,760,23398,4857,30,0,68,1,0
07/14/18 16:39:11,15,1,0,67364040,31472,3148432,0,0,6000,776,18968,3303,25,0,74,1,0
07/14/18 16:39:12,10,0,0,67363928,31512,3148392,0,0,4488,760,19138,2763,26,0,74,1,0
07/14/18 16:39:13,16,0,0,67363584,31544,3148464,0,0,5448,608,19829,2990,28,0,72,1,0
07/14/18 16:39:14,17,1,0,67328864,28096,3149032,0,0,14404,930,29251,5958,37,1,61,1,0
07/14/18 16:39:15,13,0,0,67326040,28152,3148536,0,0,11432,1080,26411,6335,34,0,64,1,0
07/14/18 16:39:16,14,3,0,67283648,28192,3148496,0,0,9416,628,25103,4586,35,0,64,1,0
07/14/18 16:39:17,10,0,0,67263392,28240,3148600,0,0,6680,912,22385,3694,31,0,68,1,0
07/14/18 16:39:18,13,0,0,67166336,28280,3148588,0,0,5696,760,20432,3184,28,1,71,1,0
07/14/18 16:39:19,16,1,0,67285984,28328,3148640,0,0,7840,2516,22531,4279,29,0,70,1,0
07/14/18 16:39:20,16,0,0,67245328,28368,3148720,0,0,5528,761,23964,3267,35,0,64,1,0
07/14/18 16:39:21,14,0,0,67172624,28408,3148732,0,0,4256,624,20627,2574,30,0,69,0,0
07/14/18 16:39:22,12,1,0,67289440,28440,3148632,0,0,9480,692,23130,4633,30,0,68,1,0
07/14/18 16:39:23,14,2,0,67262048,28472,3148728,0,0,16896,608,25976,6514,32,0,66,2,0
07/14/18 16:39:24,20,2,0,67172024,28512,3148692,0,0,25976,968,31239,8501,38,1,58,2,0
07/14/18 16:39:25,15,0,0,67323424,18692,3148760,0,0,30004,1452,32273,7712,38,1,60,1,0
07/14/18 16:39:26,12,0,0,67322880,18732,3148720,0,0,8536,764,19634,3857,24,0,74,1,0
07/14/18 16:39:27,13,1,0,67354560,18764,3148532,0,0,13168,68493,27430,9702,30,0,69,1,0
07/14/18 16:39:28,8,0,0,67355504,18812,3148836,0,0,15008,912,22255,5836,25,0,73,1,0
07/14/18 16:39:29,15,1,0,67357184,18860,3148860,0,0,7784,1180,20594,3749,28,0,71,1,0
07/14/18 16:39:30,13,0,0,67356896,18924,3148956,0,0,5680,952,17392,3076,23,0,77,1,0
07/14/18 16:39:31,15,0,0,67356520,18956,3148932,0,0,15440,680,25655,5658,32,0,66,2,0
07/14/18 16:39:32,12,0,0,67356848,18996,3149064,0,0,6040,760,22355,3140,31,0,68,1,0
07/14/18 16:39:33,17,1,0,67356912,19036,3149052,0,0,11324,760,21338,4607,27,0,72,1,0
07/14/18 16:39:34,11,1,0,67356928,19076,3149132,0,0,11256,768,22626,4699,28,0,70,1,0
07/14/18 16:39:35,14,0,0,67356520,19124,3149224,0,0,28288,776,26705,9105,27,0,70,3,0
07/14/18 16:39:36,13,1,0,67357216,19172,3149304,0,0,7120,916,21506,3426,29,0,70,1,0
07/14/18 16:39:37,14,1,0,67357640,19212,3149328,0,0,5808,760,20006,3145,27,0,72,1,0
07/14/18 16:39:38,13,0,0,67357216,19260,3149396,0,0,14552,912,25505,5778,33,0,66,1,0
07/14/18 16:39:39,17,0,0,67357312,19292,3149368,0,0,5040,608,20825,2644,32,0,68,1,0
07/14/18 16:39:40,16,1,0,67356872,19348,3149436,0,0,16488,928,26348,6642,33,0,65,2,0
07/14/18 16:39:41,15,0,0,67356032,19388,3149540,0,0,6832,760,23699,3445,34,0,65,1,0
07/14/18 16:39:42,12,2,0,67355392,19428,3149500,0,0,8736,760,22776,4021,31,0,68,1,0
07/14/18 16:39:43,18,0,0,67355056,19468,3149580,0,0,11864,760,23392,4836,31,0,68,1,0
07/14/18 16:39:44,12,2,0,67354624,19496,3149704,0,0,12432,668,23804,4975,30,0,68,1,0
07/14/18 16:39:45,12,0,0,67355112,19540,3149660,0,0,7168,628,18993,3428,24,0,75,1,0
07/14/18 16:39:46,11,1,0,67354840,19572,3149756,0,0,8872,612,20355,4016,25,0,74,1,0
07/14/18 16:39:47,17,1,0,67355264,19612,3149792,0,0,11760,760,22171,4661,28,0,70,1,0
07/14/18 16:39:48,13,1,0,67354264,19652,3149828,0,0,9760,760,22426,4073,30,0,69,1,0
07/14/18 16:39:49,13,0,0,67350240,19692,3149912,0,0,5152,774,24859,3066,36,0,63,1,0
07/14/18 16:39:50,6,1,0,67349888,19740,3149968,0,0,4944,808,17480,3026,23,0,76,1,0
07/14/18 16:39:51,14,0,0,67349704,19780,3149984,0,0,5760,760,19089,3121,26,0,73,1,0
07/14/18 16:39:52,16,2,0,67349296,19828,3150008,0,0,9896,943,23773,4592,31,0,68,1,0
07/14/18 16:39:53,13,0,0,67349072,19884,3150064,0,0,7600,1064,23565,3869,33,0,66,1,0
07/14/18 16:39:54,8,1,0,67349184,19924,3150160,0,0,6808,808,20747,3653,27,0,72,1,0
07/14/18 16:39:55,10,1,0,67350136,19972,3150220,0,0,7352,780,20004,3988,26,0,73,1,0
07/14/18 16:39:56,13,3,0,67350000,20012,3150328,0,0,16864,760,22829,6212,26,0,72,2,0
07/14/18 16:39:57,12,1,0,67349984,20052,3150288,0,0,9808,760,23229,4118,31,0,68,1,0
07/14/18 16:39:58,14,0,0,67349616,20092,3150396,0,0,15000,772,22217,5912,25,0,73,2,0
07/14/18 16:39:59,17,1,0,67349648,20132,3150432,0,0,6840,760,20997,3404,29,0,70,1,0
07/14/18 16:40:00,10,0,0,67349632,20188,3150460,0,0,22576,840,26087,8208,29,0,69,2,0
07/14/18 16:40:01,18,0,0,67348976,20244,3150608,0,0,8568,1064,20347,4023,26,0,73,1,0
07/14/18 16:40:02,11,0,0,67345544,20292,3150676,0,0,4312,921,20824,3604,28,0,71,1,0
07/14/18 16:40:03,13,1,0,67345632,20324,3150700,0,0,15048,608,20693,5586,24,0,75,1,0
07/14/18 16:40:04,20,0,0,67345744,20372,3150708,0,0,9952,912,26901,4492,37,0,61,1,0
07/14/18 16:40:05,19,0,0,67345920,20420,3150752,0,0,9920,780,23010,4447,31,0,67,1,0
07/14/18 16:40:06,13,1,0,67345984,20452,3150764,0,0,5936,608,20442,3213,28,0,71,1,0
07/14/18 16:40:07,10,3,0,67345680,20492,3150856,0,0,21040,788,23772,7564,26,0,72,2,0
07/14/18 16:40:08,21,1,0,67345488,20540,3150920,0,0,9104,912,23230,4155,32,0,67,1,0
07/14/18 16:40:09,11,1,0,67346104,20596,3150956,0,0,10200,1064,20844,4538,28,0,71,1,0
07/14/18 16:40:10,14,0,0,67346352,20636,3151016,0,0,9024,624,21533,4750,28,0,71,1,0
07/14/18 16:40:11,13,0,0,67346152,20684,3151016,0,0,4960,912,21770,2899,32,0,68,1,0
07/14/18 16:40:12,13,0,0,67345928,20724,3151020,0,0,8616,760,20573,3981,26,0,72,1,0
07/14/18 16:40:13,12,0,0,67345080,20764,3151136,0,0,9008,760,19415,4107,25,0,74,1,0
07/14/18 16:40:14,12,0,0,67342960,20796,3151104,0,0,7976,608,23950,3855,33,0,66,1,0
07/14/18 16:40:15,10,0,0,67343520,20844,3151180,0,0,4896,804,19643,2849,28,0,71,1,0
07/14/18 16:40:16,14,0,0,67343016,20892,3151180,0,0,6600,912,24860,3545,36,0,63,1,0
07/14/18 16:40:17,16,1,0,67342928,20940,3151232,0,0,5736,912,19865,3141,26,0,73,1,0
07/14/18 16:40:18,9,0,0,67343104,20980,3151284,0,0,6920,760,19634,3541,26,0,73,1,0
07/14/18 16:40:19,14,1,0,67342040,21020,3151324,0,0,7584,776,22198,3687,30,0,69,1,0
07/14/18 16:40:20,12,0,0,67342040,21068,3151276,0,0,7104,944,21445,3692,29,0,70,1,0
07/14/18 16:40:21,12,1,0,67341888,21116,3151420,0,0,13712,912,23503,5425,29,0,69,2,0
07/14/18 16:40:22,14,0,0,67341888,21148,3151388,0,0,12976,786,22593,5395,28,0,71,2,0
07/14/18 16:40:23,17,0,0,67341792,21188,3151488,0,0,9360,760,25928,4173,36,0,62,1,0
07/14/18 16:40:24,10,0,0,67341512,21236,3151532,0,0,11576,1156,22381,4883,28,0,71,1,0
07/14/18 16:40:25,13,0,0,67341104,21276,3151564,0,0,5328,640,19765,3382,26,0,72,1,0
07/14/18 16:40:26,10,0,0,67340984,21316,3151536,0,0,9552,760,22546,4174,30,0,69,1,0
07/14/18 16:40:27,8,3,0,67340288,21356,3151712,0,0,11280,760,22168,4856,28,0,70,1,0
07/14/18 16:40:28,14,0,0,67340256,21396,3151672,0,0,7528,760,22175,3761,30,0,69,1,0
07/14/18 16:40:29,10,2,0,67339936,21428,3151752,0,0,12168,608,19548,4867,24,0,75,1,0
07/14/18 16:40:30,14,1,0,67340464,21484,3151796,0,0,14432,928,24634,5679,31,0,67,1,0
07/14/18 16:40:31,11,1,0,67341336,21516,3151900,0,0,10560,608,20906,4378,27,0,72,1,0
07/14/18 16:40:32,11,1,0,67340456,21556,3151864,0,0,17288,772,23304,6146,27,0,71,2,0
07/14/18 16:40:33,15,1,0,67339808,21616,3151976,0,0,11852,1064,24575,5040,32,0,66,1,0
07/14/18 16:40:34,14,0,0,67339152,21656,3152044,0,0,8688,828,21149,4092,27,0,72,1,0
07/14/18 16:40:35,15,1,0,67338896,21704,3152080,0,0,7368,952,23747,3724,32,0,67,1,0
07/14/18 16:40:36,15,1,0,67338256,21736,3152172,0,0,3896,608,21138,2482,31,0,68,0,0
07/14/18 16:40:37,11,1,0,67338240,21784,3152124,0,0,11032,912,23854,4751,31,0,68,1,0
07/14/18 16:40:38,16,0,0,67337688,21816,3152264,0,0,5184,608,19437,2968,27,0,73,1,0
07/14/18 16:40:39,17,0,0,67339088,21864,3152308,0,0,12568,912,26943,5007,36,0,62,1,0
07/14/18 16:40:40,12,0,0,67339120,21912,3152288,0,0,7056,776,21962,3998,29,0,70,1,0
07/14/18 16:40:41,13,1,0,67334192,21948,3152388,0,0,6600,608,18686,3359,24,0,75,1,0
07/14/18 16:40:42,18,0,0,67333536,21996,3152404,0,0,8760,912,24606,4106,34,0,64,1,0
07/14/18 16:40:43,16,2,0,67333664,22044,3152384,0,0,11968,912,25111,4962,34,0,65,1,0
07/14/18 16:40:44,18,1,0,67333080,22076,3152532,0,0,13072,612,21217,5384,25,0,73,1,0
07/14/18 16:40:45,12,1,0,67332144,22112,3152588,0,0,11016,620,25110,4592,34,0,65,1,0
07/14/18 16:40:46,14,1,0,67331744,22168,3152632,0,0,7232,952,21897,3632,30,0,69,1,0
07/14/18 16:40:47,12,0,0,67332400,22208,3152696,0,0,9368,65966,26521,8827,30,0,69,1,0
07/14/18 16:40:48,15,0,0,67330208,22240,3152708,0,0,6512,608,23015,3557,31,0,68,1,0
07/14/18 16:40:49,15,1,0,67330128,22280,3152680,0,0,9112,788,24485,4102,33,0,66,1,0
07/14/18 16:40:50,9,0,0,67330128,22328,3152808,0,0,8576,964,21364,3981,28,0,71,1,0
07/14/18 16:40:51,17,0,0,67333744,22376,3152872,0,0,7376,776,18700,3708,24,0,75,1,0
07/14/18 16:40:52,13,0,0,67333744,22424,3152824,0,0,13072,951,24669,5316,32,0,66,1,0
07/14/18 16:40:53,6,2,0,67334000,22456,3152964,0,0,10832,608,20293,4554,25,0,74,1,0
07/14/18 16:40:54,15,1,0,67332688,22496,3152976,0,0,8336,1020,18592,4045,22,0,77,1,0
07/14/18 16:40:55,13,1,0,67332728,22544,3153024,0,0,11320,932,23933,5504,32,0,67,1,0
07/14/18 16:40:56,12,0,0,67331808,22584,3153112,0,0,7920,624,21039,3675,28,0,71,1,0
07/14/18 16:40:57,15,3,0,67331808,22632,3153068,0,0,12760,912,23330,5092,29,0,69,1,0
07/14/18 16:40:58,12,0,0,67330960,22672,3153212,0,0,19376,768,27486,7009,32,0,65,2,0
07/14/18 16:40:59,13,0,0,67331360,22720,3153216,0,0,5992,912,22123,3169,32,0,68,1,0
07/14/18 16:41:00,14,4,0,67330752,22760,3153308,0,0,6808,760,22545,4231,31,0,68,1,0
07/14/18 16:41:01,10,0,0,67330960,22816,3153376,0,0,5456,928,21634,3116,30,0,70,1,0
07/14/18 16:41:02,10,1,0,67330960,22848,3153344,0,0,5896,608,20106,3175,27,0,72,1,0
07/14/18 16:41:03,14,0,0,67330304,22896,3153408,0,0,11848,916,24212,5036,32,0,66,1,0
07/14/18 16:41:04,16,0,0,67329152,22952,3153516,0,0,17584,1064,26852,6612,34,0,64,2,0
07/14/18 16:41:05,13,0,0,67329168,22988,3153480,0,0,5232,612,18717,2843,25,0,74,1,0
07/14/18 16:41:06,18,1,0,67329408,23036,3153600,0,0,7688,788,22433,3700,31,0,68,1,0
07/14/18 16:41:07,17,0,0,67328976,23076,3153584,0,0,14496,760,28823,5869,39,0,59,2,0
07/14/18 16:41:08,10,0,0,67328416,23116,3153768,0,0,8016,760,19767,3848,25,0,74,1,0
07/14/18 16:41:09,16,0,0,67328544,23156,3153728,0,0,5568,760,20940,3176,28,0,71,1,0
07/14/18 16:41:10,16,1,0,67327872,23200,3153776,0,0,7224,920,23669,4177,31,0,68,1,0
07/14/18 16:41:11,14,0,0,67328280,23248,3153824,0,0,14792,816,25630,5845,32,0,66,1,0
07/14/18 16:41:12,16,1,0,67328528,23280,3153904,0,0,5792,608,21454,3123,30,0,69,1,0
07/14/18 16:41:13,11,0,0,67329192,23328,3153788,0,0,8808,916,21652,3970,28,0,71,1,0
07/14/18 16:41:14,14,0,0,67328512,23368,3153892,0,0,8048,760,21902,4137,28,0,71,1,0
